Complaint Datetime,Case Number,Signal Suffix,CAD Signal Code Description,Grid Code,Address String,Latitude,Longitude,City,State,year,month,yearmonth
1/3/2018 19:30,PD180103003701,14SS,CONDUCT INVESTIGATION,791,2950 NW 75TH ST,25.84227397,-80.24410905,Miami Dade County,FL,2018,1,217
1/3/2018 20:58,PD180103003792,14SS,CONDUCT INVESTIGATION,2145,17320 SW 108TH AVE,25.60786674,-80.36744558,Miami Dade County,FL,2018,1,217
1/3/2018 22:04,PD180103003860,14SS,CONDUCT INVESTIGATION,918,2440 NW 55TH TER,25.82449256,-80.23764891,Miami Dade County,FL,2018,1,217
1/3/2018 22:33,PD180103003885,14SS,CONDUCT INVESTIGATION,918,2433 NW 54TH ST,25.82425631,-80.23733,Miami Dade County,FL,2018,1,217
1/3/2018 23:58,PD180103003937,14SS,CONDUCT INVESTIGATION,793,7725 NW 27TH AVE,25.84443601,-80.24083756,Miami Dade County,FL,2018,1,217
1/4/2018 0:34,PD180104003974,14SS,CONDUCT INVESTIGATION,2291,12210 SW 214TH ST,25.56781691,-80.38911712,Miami Dade County,FL,2018,1,217
1/4/2018 20:06,PD180104005062,14SS,CONDUCT INVESTIGATION,862,6901 NW 26TH AVE,25.83815107,-80.23999112,Miami Dade County,FL,2018,1,217
1/4/2018 20:11,PD180104005068,14SS,CONDUCT INVESTIGATION,967,5181 NW 27TH AVE,25.82130263,-80.24011149,Miami Dade County,FL,2018,1,217
1/4/2018 21:02,PD180104005112,14SS,CONDUCT INVESTIGATION,2115,10760 SW 160TH ST,25.62031819,-80.36761277,Miami Dade County,FL,2018,1,217
1/5/2018 1:21,PD180105005325,14SS,CONDUCT INVESTIGATION,966,3174 NW 47TH ST,25.8168224,-80.24816043,Miami Dade County,FL,2018,1,217
1/5/2018 8:08,PD180105005503,14SS,CONDUCT INVESTIGATION,793,7501 NW 25TH AVE,25.84338269,-80.23906119,Miami Dade County,FL,2018,1,217
1/5/2018 19:05,PD180105006330,14SS,CONDUCT INVESTIGATION,918,2500 NW 55TH TER,25.82524118,-80.23897809,Miami Dade County,FL,2018,1,217
1/5/2018 19:27,PD180105006355,14SS,CONDUCT INVESTIGATION,2146,10531 SW 173RD ST,25.60899647,-80.36382516,Miami Dade County,FL,2018,1,217
1/5/2018 23:57,PD180105006613,14SS,CONDUCT INVESTIGATION,861,2751 NW 73RD ST,25.84091773,-80.24288082,Miami Dade County,FL,2018,1,217
1/5/2018 23:58,PD180105006615,14SS,CONDUCT INVESTIGATION,2087,11034 SW 159TH TER,25.62082314,-80.37267729,Miami Dade County,FL,2018,1,217
1/6/2018 0:52,PD180106006665,14SS,CONDUCT INVESTIGATION,2146,10240 SW 170TH TER,25.6110346,-80.35832145,Miami Dade County,FL,2018,1,217
1/6/2018 1:46,PD180106006728,14SS,CONDUCT INVESTIGATION,8147,17377 SW 100TH CT,25.60843697,-80.35344778,Miami Dade County,FL,2018,1,217
1/6/2018 2:40,PD180106006762,14SS,CONDUCT INVESTIGATION,1018,3082 NW 44TH ST,25.8149304,-80.24608116,Miami Dade County,FL,2018,1,217
1/6/2018 3:18,PD180106006784,14SS,CONDUCT INVESTIGATION,863,6791 NW 22ND AVE,25.83543965,-80.23258656,Miami Dade County,FL,2018,1,217
1/6/2018 14:32,PD180106007298,14SS,CONDUCT INVESTIGATION,2293,11515 SW 216TH ST,25.56664616,-80.37863937,Miami Dade County,FL,2018,1,217
1/6/2018 16:30,PD180106007430,14SS,CONDUCT INVESTIGATION,2352,12300 SW 230TH ST,25.55283326,-80.39103618,Miami Dade County,FL,2018,1,217
1/6/2018 22:15,PD180106007818,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2018,1,217
1/6/2018 22:15,PD180106007828,14SS,CONDUCT INVESTIGATION,1019,2390 NW 46TH ST,25.81652259,-80.23613829,Miami Dade County,FL,2018,1,217
1/7/2018 6:42,PD180107008215,14SS,CONDUCT INVESTIGATION,920,1700 NW 62ND ST,25.83058133,-80.22519914,Miami Dade County,FL,2018,1,217
1/7/2018 10:40,PD180107008369,14SS,CONDUCT INVESTIGATION,966,3001 NW 51ST TER,25.82152667,-80.24492613,Miami Dade County,FL,2018,1,217
1/7/2018 11:45,PD180107008439,14SS,CONDUCT INVESTIGATION,966,3090 NW 50TH ST,25.81985386,-80.24623614,Miami Dade County,FL,2018,1,217
1/7/2018 14:57,PD180107008636,14SS,CONDUCT INVESTIGATION,2175,10341 SW 180TH ST,25.60244034,-80.3595435,Miami Dade County,FL,2018,1,217
1/7/2018 16:01,PD180107008708,14SS,CONDUCT INVESTIGATION,967,NW 23RD AVE & NW 49TH ST,25.81949455,-80.23451363,Miami Dade County,FL,2018,1,217
1/7/2018 16:02,PD180107008711,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2018,1,217
1/7/2018 16:05, ,14SS,CONDUCT INVESTIGATION,967,4901 NW 23RD AVE,25.81963559,-80.23429481,Miami Dade County,FL,2018,1,217
1/7/2018 19:13,PD180107008930,14SS,CONDUCT INVESTIGATION,1021,4410 NW 21ST AVE,25.81566747,-80.23053476,Miami Dade County,FL,2018,1,217
1/7/2018 20:34,PD180107009007,14SS,CONDUCT INVESTIGATION,795,1797 NW 75TH ST,25.84292342,-80.22717845,Miami Dade County,FL,2018,1,217
1/8/2018 7:37, ,14SS,CONDUCT INVESTIGATION,793,NW 22ND AVE & NW 79TH ST,25.84626169,-80.23359364,Miami Dade County,FL,2018,1,217
1/8/2018 16:56,PD180108010094,14SS,CONDUCT INVESTIGATION,863,1929 NW 68TH TER,25.83690119,-80.22969556,Miami Dade County,FL,2018,1,217
1/8/2018 19:24,PD180108010269,14SS,CONDUCT INVESTIGATION,2352,22401 SW 120TH AVE,25.55872457,-80.38645128,Miami Dade County,FL,2018,1,217
1/9/2018 4:11,PD180109010664,14SS,CONDUCT INVESTIGATION,2175,10232 SW 181ST ST,25.60106225,-80.35727379,Miami Dade County,FL,2018,1,217
1/9/2018 21:26,PD180109011743,14SS,CONDUCT INVESTIGATION,862,2359 NW 64TH ST,25.83337348,-80.23639515,Miami Dade County,FL,2018,1,217
1/9/2018 22:56, ,14SS,CONDUCT INVESTIGATION,917,2948 NW 55TH ST,25.82451947,-80.24395756,Miami Dade County,FL,2018,1,217
1/11/2018 22:17,PD180111014552,14SS,CONDUCT INVESTIGATION,0,11720 SW 229TH LN,25.55363649,-80.38085161,Miami Dade County,FL,2018,1,217
1/12/2018 1:00,PD180112014669,14SS,CONDUCT INVESTIGATION,2292,11800 SW 213TH ST,25.56872069,-80.38271024,Miami Dade County,FL,2018,1,217
1/12/2018 19:10,PD180112015708,14SS,CONDUCT INVESTIGATION,1019,2501 NW 41ST ST,25.81323797,-80.23879624,Miami Dade County,FL,2018,1,217
1/12/2018 19:56,PD180112015765,14SS,CONDUCT INVESTIGATION,863,1832 NW 67TH ST,25.83514636,-80.22781326,Miami Dade County,FL,2018,1,217
1/12/2018 22:54,PD180112015934,14SS,CONDUCT INVESTIGATION,799,1050 NW 73RD ST,25.84147563,-80.21415634,Miami Dade County,FL,2018,1,217
1/12/2018 22:55,PD180112015935,14SS,CONDUCT INVESTIGATION,799,1090 NW 75TH ST,25.84297295,-80.21493237,Miami Dade County,FL,2018,1,217
1/13/2018 1:25,PD180113016073,14SS,CONDUCT INVESTIGATION,863,7031 NW 20TH AVE,25.83908034,-80.23007935,Miami Dade County,FL,2018,1,217
1/13/2018 1:29,PD180113016077,14SS,CONDUCT INVESTIGATION,917,2990 NW 57TH ST,25.82635636,-80.24465762,Miami Dade County,FL,2018,1,217
1/13/2018 2:21,PD180113016101,14SS,CONDUCT INVESTIGATION,2293,11405 SW 213TH ST,25.56921764,-80.37661875,Miami Dade County,FL,2018,1,217
1/13/2018 4:44,PD180113016170,14SS,CONDUCT INVESTIGATION,2352,23001 SW 120TH AVE,25.55321594,-80.38610612,Miami Dade County,FL,2018,1,217
1/13/2018 5:20,PD180113016186,14SS,CONDUCT INVESTIGATION,2147,17315 HOMESTEAD AVE,25.6072309,-80.35239487,Miami Dade County,FL,2018,1,217
1/13/2018 6:29,PD180113016219,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2018,1,217
1/13/2018 19:58,PD180113017064,14SS,CONDUCT INVESTIGATION,8293,11321 SW 216TH ST,25.56657564,-80.37504369,Miami Dade County,FL,2018,1,217
1/13/2018 20:36,PD180113017118,14SS,CONDUCT INVESTIGATION,2353,22877 SW 115TH CT,25.55428907,-80.37871279,Miami Dade County,FL,2018,1,217
1/13/2018 20:38, ,14SS,CONDUCT INVESTIGATION,2353,22865 SW 115TH CT,25.55445567,-80.37871159,Miami Dade County,FL,2018,1,217
1/13/2018 21:24,PD180113017181,14SS,CONDUCT INVESTIGATION,2353,23004 SW 107TH PL,25.55352875,-80.36509104,Miami Dade County,FL,2018,1,217
1/13/2018 22:02,PD180113017229,14SS,CONDUCT INVESTIGATION,863,1879 NW 68TH TER,25.83666945,-80.22873635,Miami Dade County,FL,2018,1,217
1/13/2018 22:26,PD180113017283,14SS,CONDUCT INVESTIGATION,799,7739 NW 10TH AVE,25.84548444,-80.21298073,Miami Dade County,FL,2018,1,217
1/13/2018 23:06,PD180113017306,14SS,CONDUCT INVESTIGATION,2146,10470 SW 173RD TER,25.60783021,-80.36265813,Miami Dade County,FL,2018,1,217
1/14/2018 2:57,PD180114017575,14SS,CONDUCT INVESTIGATION,918,5822 NW 23RD AVE,25.82824236,-80.2351241,Miami Dade County,FL,2018,1,217
1/14/2018 4:41,PD180114017620,14SS,CONDUCT INVESTIGATION,793,2400 NW 79TH ST,25.84588177,-80.23821144,Miami Dade County,FL,2018,1,217
1/14/2018 18:20,PD180114018322,14SS,CONDUCT INVESTIGATION,967,4900 NW 26TH AVE,25.81930027,-80.23968825,Miami Dade County,FL,2018,1,217
1/14/2018 21:07,PD180114018522,14SS,CONDUCT INVESTIGATION,967,4830 NW 24TH AVE,25.81922187,-80.23683076,Miami Dade County,FL,2018,1,217
1/14/2018 21:07,PD180114018500,14SS,CONDUCT INVESTIGATION,967,4899 NW 24TH AVE,25.81955448,-80.23554508,Miami Dade County,FL,2018,1,217
1/14/2018 22:54,PD180114018609,14SS,CONDUCT INVESTIGATION,863,2020 NW 63RD ST,25.83240509,-80.23021657,Miami Dade County,FL,2018,1,217
1/15/2018 0:03,PD180115018684,14SS,CONDUCT INVESTIGATION,918,5601 NW 23RD AVE,25.82637589,-80.23455337,Miami Dade County,FL,2018,1,217
1/15/2018 17:54,PD180115019558,14SS,CONDUCT INVESTIGATION,791,3036 NW 77TH ST,25.844254,-80.24645319,Miami Dade County,FL,2018,1,217
1/15/2018 18:09,PD180115019580,14SS,CONDUCT INVESTIGATION,966,4990 NW 31ST AVE,25.81984179,-80.24690377,Miami Dade County,FL,2018,1,217
1/15/2018 19:34,PD180115019689,14SS,CONDUCT INVESTIGATION,8795,1905 NW 74TH ST TER,25.84250969,-80.22959353,Miami Dade County,FL,2018,1,217
1/16/2018 0:35,PD180116019936,14SS,CONDUCT INVESTIGATION,861,2930 NW 63RD ST,25.83173451,-80.24386665,Miami Dade County,FL,2018,1,217
1/16/2018 1:40,PD180116019972,14SS,CONDUCT INVESTIGATION,863,6814 NW 18TH AVE,25.83620219,-80.2273004,Miami Dade County,FL,2018,1,217
1/16/2018 9:41,PD180116020244,14SS,CONDUCT INVESTIGATION,2115,10730 SW 160TH ST,25.62036088,-80.36659191,Miami Dade County,FL,2018,1,217
1/16/2018 14:31,PD180116020602,14SS,CONDUCT INVESTIGATION,862,2395 NW 68TH ST,25.83672308,-80.23716582,Miami Dade County,FL,2018,1,217
1/16/2018 18:12,PD180116020931,14SS,CONDUCT INVESTIGATION,967,2280 NW 50TH ST,25.82017712,-80.2340415,Miami Dade County,FL,2018,1,217
1/17/2018 17:00,PD180117022181,14SS,CONDUCT INVESTIGATION,1018,4350 NW 31ST AVE,25.81489814,-80.24678458,Miami Dade County,FL,2018,1,217
1/17/2018 19:34,PD180117022387,14SS,CONDUCT INVESTIGATION,2174,10991 SW 180TH ST,25.60200826,-80.37074686,Miami Dade County,FL,2018,1,217
1/19/2018 22:17, ,14SS,CONDUCT INVESTIGATION,799,1191 NW 73RD ST,25.84219925,-80.21660595,Miami Dade County,FL,2018,1,217
1/20/2018 1:45,PD180120025428,14SS,CONDUCT INVESTIGATION,8797,7515 NW 17TH AVE,25.84314431,-80.22506284,Miami Dade County,FL,2018,1,217
1/20/2018 1:53,PD180120025437,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2018,1,217
1/20/2018 1:54,PD180120025439,14SS,CONDUCT INVESTIGATION,863,6308 NW 19TH AVE,25.83292378,-80.22922634,Miami Dade County,FL,2018,1,217
1/20/2018 2:58,PD180120025484,14SS,CONDUCT INVESTIGATION,797,1360 NW 77TH TER,25.84460691,-80.22043275,Miami Dade County,FL,2018,1,217
1/20/2018 15:45,PD180120026051,14SS,CONDUCT INVESTIGATION,795,7635 NW 21ST AVE,25.84466498,-80.2312953,Miami Dade County,FL,2018,1,217
1/20/2018 20:59,PD180120026441,14SS,CONDUCT INVESTIGATION,795,7705 NW 22ND AVE,25.84473383,-80.23239057,Miami Dade County,FL,2018,1,217
1/20/2018 22:38,PD180120026537,14SS,CONDUCT INVESTIGATION,863,6221 NW 21ST AVE,25.83193506,-80.23065046,Miami Dade County,FL,2018,1,217
1/20/2018 23:07,PD180120026562,14SS,CONDUCT INVESTIGATION,1019,2296 NW 41ST ST,25.81268942,-80.23621455,Miami Dade County,FL,2018,1,217
1/21/2018 0:41,PD180121026675,14SS,CONDUCT INVESTIGATION,863,6221 NW 21ST AVE,25.83193506,-80.23065046,Miami Dade County,FL,2018,1,217
1/21/2018 1:00,PD180121026697,14SS,CONDUCT INVESTIGATION,8793,7475 NW 23RD AVE,25.84282997,-80.2352673,Miami Dade County,FL,2018,1,217
1/21/2018 10:16,PD180121027019,14SS,CONDUCT INVESTIGATION,917,3062 NW 60TH ST,25.82900781,-80.24645257,Miami Dade County,FL,2018,1,217
1/21/2018 14:48,PD180121027277,14SS,CONDUCT INVESTIGATION,8293,11378 SW 214TH ST,25.56748842,-80.37589666,Miami Dade County,FL,2018,1,217
1/21/2018 18:24,PD180121027517,14SS,CONDUCT INVESTIGATION,791,7600 NW 27TH AVE,25.84357123,-80.24332045,Miami Dade County,FL,2018,1,217
1/21/2018 18:52,PD180121027558,14SS,CONDUCT INVESTIGATION,2147,17690 HOMESTEAD AVE,25.60457418,-80.35413399,Miami Dade County,FL,2018,1,217
1/21/2018 21:21,PD180121027719,14SS,CONDUCT INVESTIGATION,966,4867 NW 29TH AVE,25.81908034,-80.24239734,Miami Dade County,FL,2018,1,217
1/21/2018 21:30,PD180121027731,14SS,CONDUCT INVESTIGATION,795,7635 NW 21ST AVE,25.84466498,-80.2312953,Miami Dade County,FL,2018,1,217
1/22/2018 10:04,PD180122028246,14SS,CONDUCT INVESTIGATION,6797,7186 NW 14TH PL,25.84075551,-80.22303904,Miami Dade County,FL,2018,1,217
1/22/2018 13:00,PD180122028484,14SS,CONDUCT INVESTIGATION,864,1428 NW 71ST ST,25.83906202,-80.22167228,Miami Dade County,FL,2018,1,217
1/22/2018 13:00,PD180122028478,14SS,CONDUCT INVESTIGATION,797,1682 NW 73RD ST,25.84121514,-80.22442149,Miami Dade County,FL,2018,1,217
1/22/2018 20:46,PD180122029065,14SS,CONDUCT INVESTIGATION,2322,11325 SW 220TH ST,25.56291585,-80.3751896,Miami Dade County,FL,2018,1,217
1/22/2018 20:49,PD180122029070,14SS,CONDUCT INVESTIGATION,4918,2245 NW 61ST ST,25.83073834,-80.23405945,Miami Dade County,FL,2018,1,217
1/22/2018 22:34,PD180122029166,14SS,CONDUCT INVESTIGATION,862,2575 NW 71ST ST,25.8399543,-80.23798803,Miami Dade County,FL,2018,1,217
1/22/2018 23:04,PD180122029184,14SS,CONDUCT INVESTIGATION,795,2020 NW 77TH ST,25.84467581,-80.2308726,Miami Dade County,FL,2018,1,217
1/23/2018 0:28,PD180123029230,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2018,1,217
1/23/2018 2:05,PD180123029288,14SS,CONDUCT INVESTIGATION,791,2995 NW 76TH ST,25.84388039,-80.24523691,Miami Dade County,FL,2018,1,217
1/23/2018 4:23,PD180123029320,14SS,CONDUCT INVESTIGATION,967,4919 NW 23RD AVE,25.81986418,-80.23430588,Miami Dade County,FL,2018,1,217
1/23/2018 7:47,PD180123029428,14SS,CONDUCT INVESTIGATION,0,TPK&226TH ST,0,0,Miami Dade County,FL,2018,1,217
1/23/2018 19:58,PD180123030371,14SS,CONDUCT INVESTIGATION,966,3101 NW 46TH ST,25.81651877,-80.24674067,Miami Dade County,FL,2018,1,217
1/24/2018 18:43,PD180124031627,14SS,CONDUCT INVESTIGATION,967,4830 NW 24TH AVE,25.81922187,-80.23683076,Miami Dade County,FL,2018,1,217
1/25/2018 0:50,PD180125031956,14SS,CONDUCT INVESTIGATION,6797,1201 NW 72ND ST,25.84088623,-80.21731019,Miami Dade County,FL,2018,1,217
1/25/2018 23:02,PD180125033170,14SS,CONDUCT INVESTIGATION,4918,2271 NW 59TH ST,25.82897114,-80.23454314,Miami Dade County,FL,2018,1,217
1/26/2018 1:18,PD180126033250,14SS,CONDUCT INVESTIGATION,863,6308 NW 19TH AVE,25.83292378,-80.22922634,Miami Dade County,FL,2018,1,217
1/26/2018 5:02, ,14SS,CONDUCT INVESTIGATION,864,1701 NW 66TH ST,25.83512323,-80.22527617,Miami Dade County,FL,2018,1,217
1/26/2018 8:35,PD180126033450,14SS,CONDUCT INVESTIGATION,794,7928 NW 18TH CT,25.84717794,-80.22880027,Miami Dade County,FL,2018,1,217
1/26/2018 22:16,PD180126034429,14SS,CONDUCT INVESTIGATION,2352,11975 BAILES RD,25.55482022,-80.38613423,Miami Dade County,FL,2018,1,217
1/27/2018 0:15,PD180127034549,14SS,CONDUCT INVESTIGATION,795,2075 NW 75TH ST,25.84342648,-80.23088885,Miami Dade County,FL,2018,1,217
1/27/2018 1:20,PD180127034602,14SS,CONDUCT INVESTIGATION,799,807 NW 77TH ST,25.84501755,-80.21132544,Miami Dade County,FL,2018,1,217
1/27/2018 6:17,PD180127034740,14SS,CONDUCT INVESTIGATION,2147,17445 DUVAL AVE,25.60687707,-80.35475179,Miami Dade County,FL,2018,1,217
1/27/2018 12:17,PD180127035089,14SS,CONDUCT INVESTIGATION,967,4647 NW 23RD CT,25.8177765,-80.23519267,Miami Dade County,FL,2018,1,217
1/27/2018 19:16,PD180127035545,14SS,CONDUCT INVESTIGATION,8293,21500 SW 113TH AVE,25.56709053,-80.375052,Miami Dade County,FL,2018,1,217
1/27/2018 19:23,PD180127035550,14SS,CONDUCT INVESTIGATION,862,6408 NW 24TH AVE,25.83344297,-80.2374141,Miami Dade County,FL,2018,1,217
1/27/2018 20:09,PD180127035601,14SS,CONDUCT INVESTIGATION,797,1350 NW 74TH ST,25.84169302,-80.22021698,Miami Dade County,FL,2018,1,217
1/27/2018 20:56,PD180127035655,14SS,CONDUCT INVESTIGATION,967,5000 NW 24TH AVE,25.82059997,-80.23675695,Miami Dade County,FL,2018,1,217
1/28/2018 2:58,PD180128036086,14SS,CONDUCT INVESTIGATION,863,1867 NW 69TH ST,25.83729588,-80.22850807,Miami Dade County,FL,2018,1,217
1/28/2018 4:25,PD180128036139,14SS,CONDUCT INVESTIGATION,797,1300 NW 79TH ST,25.84633733,-80.21941562,Miami Dade County,FL,2018,1,217
1/28/2018 13:10,PD180128036495,14SS,CONDUCT INVESTIGATION,2321,11795 SW 222ND ST,25.56115657,-80.38230311,Miami Dade County,FL,2018,1,217
1/28/2018 18:09,PD180128036851,14SS,CONDUCT INVESTIGATION,8795,2100 NW 73RD ST,25.84108933,-80.23160648,Miami Dade County,FL,2018,1,217
1/29/2018 19:07,PD180129038235,14SS,CONDUCT INVESTIGATION,1018,3095 NW 43RD TER,25.81469975,-80.24636141,Miami Dade County,FL,2018,1,217
1/30/2018 4:38,PD180130038657,14SS,CONDUCT INVESTIGATION,795,7648 NW 17TH PL,25.84437212,-80.22720837,Miami Dade County,FL,2018,1,217
1/30/2018 15:34,PD180130039308,14SS,CONDUCT INVESTIGATION,1021,4324 NW 19TH AVE,25.81540442,-80.22936734,Miami Dade County,FL,2018,1,217
1/30/2018 20:37,PD180130039704,14SS,CONDUCT INVESTIGATION,2175,10245 SW 177TH ST,25.60523696,-80.35779639,Miami Dade County,FL,2018,1,217
1/30/2018 23:43,PD180130039858,14SS,CONDUCT INVESTIGATION,1018,2790 NW 44TH ST,25.81504848,-80.24229324,Miami Dade County,FL,2018,1,217
1/31/2018 19:17,PD180131040970,14SS,CONDUCT INVESTIGATION,799,1191 NW 73RD ST,25.84219925,-80.21660595,Miami Dade County,FL,2018,1,217
1/31/2018 23:13,PD180131041205,14SS,CONDUCT INVESTIGATION,862,2333 NW 64TH ST,25.83349608,-80.23603505,Miami Dade County,FL,2018,1,217
2/1/2018 0:14,PD180201041251,14SS,CONDUCT INVESTIGATION,2322,22112 SW 115TH CT,25.56153166,-80.3790199,Miami Dade County,FL,2018,2,218
2/1/2018 0:31,PD180201041268,14SS,CONDUCT INVESTIGATION,862,2295 NW 64TH ST,25.83353105,-80.23493676,Miami Dade County,FL,2018,2,218
2/1/2018 2:26,PD180201041311,14SS,CONDUCT INVESTIGATION,2147,17304 WALKER AVE,25.60819028,-80.35167052,Miami Dade County,FL,2018,2,218
2/1/2018 3:28,PD180201041333,14SS,CONDUCT INVESTIGATION,1018,3029 NW 44TH ST,25.81534577,-80.24513233,Miami Dade County,FL,2018,2,218
2/1/2018 8:16,PD180201041479,14SS,CONDUCT INVESTIGATION,799,776 NW 75TH ST,25.84311408,-80.21067317,Miami Dade County,FL,2018,2,218
2/1/2018 17:54,PD180201042256,14SS,CONDUCT INVESTIGATION,799,7530 NW 10TH AVE,25.84373885,-80.21350534,Miami Dade County,FL,2018,2,218
2/1/2018 19:18,PD180201042366,14SS,CONDUCT INVESTIGATION,2322,SW 113TH CT & SW 222ND ST,25.56080513,-80.37468298,Miami Dade County,FL,2018,2,218
2/1/2018 20:15,PD180201042467,14SS,CONDUCT INVESTIGATION,2320,12000 SW 216TH ST,25.56596525,-80.38685171,Miami Dade County,FL,2018,2,218
2/1/2018 22:36,PD180201042582,14SS,CONDUCT INVESTIGATION,2145,16805 SW 109TH CT,25.61272959,-80.36977219,Miami Dade County,FL,2018,2,218
2/1/2018 23:04,PD180201042605,14SS,CONDUCT INVESTIGATION,863,1716 NW 69TH ST,25.83702117,-80.22554865,Miami Dade County,FL,2018,2,218
2/1/2018 23:31,PD180201042621,14SS,CONDUCT INVESTIGATION,791,3148 NW 77TH ST,25.84414054,-80.24864815,Miami Dade County,FL,2018,2,218
2/2/2018 1:52,PD180202042702,14SS,CONDUCT INVESTIGATION,6799,1101 NW 72ND ST,25.84074249,-80.21540048,Miami Dade County,FL,2018,2,218
2/2/2018 2:32,PD180202042726,14SS,CONDUCT INVESTIGATION,862,7200 NW 22ND AVE,25.84019549,-80.2336518,Miami Dade County,FL,2018,2,218
2/2/2018 3:11,PD180202042745,14SS,CONDUCT INVESTIGATION,917,3189 NW 59TH ST,25.82846787,-80.24884577,Miami Dade County,FL,2018,2,218
2/2/2018 19:33,PD180202043728,14SS,CONDUCT INVESTIGATION,4918,2480 NW 61ST ST,25.83012528,-80.23856286,Miami Dade County,FL,2018,2,218
2/2/2018 23:30,PD180202043997,14SS,CONDUCT INVESTIGATION,918,2401 NW 58TH ST,25.82798196,-80.23707518,Miami Dade County,FL,2018,2,218
2/2/2018 23:56,PD180202044032,14SS,CONDUCT INVESTIGATION,2147,17520 HOMESTEAD AVE,25.60585038,-80.35362433,Miami Dade County,FL,2018,2,218
2/3/2018 0:24,PD180203044056,14SS,CONDUCT INVESTIGATION,2206,10426 SW 186TH TER,25.59489084,-80.36086602,Miami Dade County,FL,2018,2,218
2/3/2018 1:06,PD180203044095,14SS,CONDUCT INVESTIGATION,3207,18922 S DIXIE HWY,25.59052278,-80.35906011,Miami Dade County,FL,2018,2,218
2/3/2018 1:18,PD180203044111,14SS,CONDUCT INVESTIGATION,2175,10245 SW 177TH ST,25.60523696,-80.35779639,Miami Dade County,FL,2018,2,218
2/3/2018 4:48,PD180203044216,14SS,CONDUCT INVESTIGATION,795,1800 NW 73RD ST,25.84112462,-80.22747232,Miami Dade County,FL,2018,2,218
2/3/2018 4:57,PD180203044222,14SS,CONDUCT INVESTIGATION,864,1700 NW 68TH ST,25.83581674,-80.22524658,Miami Dade County,FL,2018,2,218
2/3/2018 6:36,PD180203044259,14SS,CONDUCT INVESTIGATION,797,1351 NW 75TH ST,25.84326931,-80.22021501,Miami Dade County,FL,2018,2,218
2/3/2018 9:20,PD180203044375,14SS,CONDUCT INVESTIGATION,2145,17000 SW 109TH AVE,25.61093159,-80.36930652,Miami Dade County,FL,2018,2,218
2/3/2018 20:38,PD180203045157,14SS,CONDUCT INVESTIGATION,967,2501 NW 47TH ST,25.81752103,-80.23883803,Miami Dade County,FL,2018,2,218
2/3/2018 20:58,PD180203045178,14SS,CONDUCT INVESTIGATION,862,7090 NW 22ND AVE,25.83833492,-80.23413559,Miami Dade County,FL,2018,2,218
2/3/2018 20:59,PD180203045182,14SS,CONDUCT INVESTIGATION,861,6600 NW 27TH AVE,25.83429969,-80.24212128,Miami Dade County,FL,2018,2,218
2/3/2018 21:13,PD180203045208,14SS,CONDUCT INVESTIGATION,863,7200 NW 21ST AVE,25.84046319,-80.23153964,Miami Dade County,FL,2018,2,218
2/3/2018 21:18,PD180203045197,14SS,CONDUCT INVESTIGATION,861,3012 NW 64TH ST,25.83238922,-80.24564662,Miami Dade County,FL,2018,2,218
2/4/2018 1:53,PD180204045529,14SS,CONDUCT INVESTIGATION,2322,11265 SW 220TH TER,25.56243738,-80.37408851,Miami Dade County,FL,2018,2,218
2/4/2018 3:30,PD180204045594,14SS,CONDUCT INVESTIGATION,796,1299 NW 79TH ST,25.8472601,-80.2191087,Miami Dade County,FL,2018,2,218
2/4/2018 19:38,PD180204046423,14SS,CONDUCT INVESTIGATION,2086,16350 SW 112TH AVE,25.61696457,-80.37422807,Miami Dade County,FL,2018,2,218
2/4/2018 22:27,PD180204046574,14SS,CONDUCT INVESTIGATION,795,7800 NW 17TH PL,25.84584714,-80.22724002,Miami Dade County,FL,2018,2,218
2/4/2018 22:29,PD180204046579,14SS,CONDUCT INVESTIGATION,967,5105 NW 23RD AVE,25.82137926,-80.23439922,Miami Dade County,FL,2018,2,218
2/4/2018 23:03,PD180204046609,14SS,CONDUCT INVESTIGATION,795,2075 NW 75TH ST,25.84342648,-80.23088885,Miami Dade County,FL,2018,2,218
2/5/2018 0:37,PD180205046725,14SS,CONDUCT INVESTIGATION,966,2939 NW 46TH ST,25.81666621,-80.24327998,Miami Dade County,FL,2018,2,218
2/5/2018 4:36,PD180205046822,14SS,CONDUCT INVESTIGATION,793,2540 NW 74TH ST,25.84158875,-80.23983437,Miami Dade County,FL,2018,2,218
2/5/2018 20:27,PD180205047893,14SS,CONDUCT INVESTIGATION,2116,16305 SW 103RD CT,25.61796103,-80.35987712,Miami Dade County,FL,2018,2,218
2/6/2018 20:46,PD180206049262,14SS,CONDUCT INVESTIGATION,8293,11440 SW 214TH ST,25.56792219,-80.37721972,Miami Dade County,FL,2018,2,218
